filename,verdict,mismatch_rows,categories,croma_measures,ref_measures,measure_delta
tune_006058.abc,ARTIFACT_PHANTOM_MEASURE,17,barline|measure_alignment|missing_in_croma,16,17,1
tune_009166.abc,ARTIFACT_PHANTOM_MEASURE,17,measure_alignment|missing_in_croma,46,47,1
tune_003262.abc,ARTIFACT_PHANTOM_MEASURE,16,measure_alignment|missing_in_croma,80,81,1
tune_003547.abc,ARTIFACT_PHANTOM_MEASURE,16,measure_alignment|missing_in_croma,13,14,1
tune_003604.abc,ARTIFACT_PHANTOM_MEASURE,16,measure_alignment|missing_in_croma,5,6,1
tune_004006.abc,ARTIFACT_PHANTOM_MEASURE,16,measure_alignment|missing_in_croma,5,6,1
tune_006349.abc,ARTIFACT_PHANTOM_MEASURE,16,measure_alignment|missing_in_croma,2,3,1
tune_006900.abc,ARTIFACT_PHANTOM_MEASURE,16,measure_alignment|missing_in_croma,5,6,1
tune_007636.abc,ARTIFACT_PHANTOM_MEASURE,16,measure_alignment|missing_in_croma,3,4,1
tune_008094.abc,ARTIFACT_PHANTOM_MEASURE,16,measure_alignment|missing_in_croma,16,17,1
tune_008158.abc,ARTIFACT_PHANTOM_MEASURE,16,measure_alignment|missing_in_croma,17,18,1
tune_008268.abc,ARTIFACT_PHANTOM_MEASURE,16,measure_alignment|missing_in_croma,31,32,1
tune_008270.abc,ARTIFACT_PHANTOM_MEASURE,16,measure_alignment|missing_in_croma,31,32,1
tune_010052.abc,ARTIFACT_PHANTOM_MEASURE,16,measure_alignment|missing_in_croma,1,2,1
tune_010053.abc,ARTIFACT_PHANTOM_MEASURE,16,measure_alignment|missing_in_croma,1,2,1
tune_010577.abc,ARTIFACT_PHANTOM_MEASURE,16,measure_alignment|missing_in_croma,3,4,1
tune_014498.abc,ARTIFACT_PHANTOM_MEASURE,16,measure_alignment|missing_in_croma,5,6,1
tune_014966.abc,ARTIFACT_PHANTOM_MEASURE,16,measure_alignment|missing_in_croma,2,3,1
tune_015731.abc,ARTIFACT_PHANTOM_MEASURE,16,measure_alignment|missing_in_croma,18,19,1
tune_005185.abc,ARTIFACT_TUPLET,12,tuplet,27,27,0
tune_015503.abc,ARTIFACT_TUPLET,5,tuplet,14,14,0
tune_015504.abc,ARTIFACT_TUPLET,5,tuplet,15,15,0
tune_010459.abc,ARTIFACT_TUPLET,4,tuplet,19,19,0
tune_010462.abc,ARTIFACT_TUPLET,4,tuplet,19,19,0
tune_011562.abc,ARTIFACT_TUPLET,4,tuplet,27,27,0
tune_013273.abc,ARTIFACT_TUPLET,1,tuplet,17,17,0
tune_009970.abc,CASCADE,761,accidental|duration|harmony|measure_alignment|missing_in_croma|octave|pitch|tuplet|voice,18,18,0
tune_005004.abc,CASCADE,746,duration|harmony|measure_alignment|missing_in_croma,87,87,0
tune_005964.abc,CASCADE,541,accidental|duration|measure_alignment,44,44,0
tune_005966.abc,CASCADE,491,barline|duration|measure_alignment|missing_in_croma,47,47,0
tune_005967.abc,CASCADE,491,barline|duration|measure_alignment|missing_in_croma,47,47,0
tune_005968.abc,CASCADE,491,barline|duration|measure_alignment|missing_in_croma,47,47,0
tune_013208.abc,CASCADE,466,direction|measure_alignment|missing_in_croma|octave|pitch|voice,18,18,0
tune_000346.abc,CASCADE,465,duration|measure_alignment,71,71,0
tune_014637.abc,CASCADE,464,duration|measure_alignment,80,80,0
tune_013106.abc,CASCADE,416,duration|extra_in_croma|measure_alignment|missing_in_croma|octave|pitch|voice,24,24,0
tune_006655.abc,CASCADE,341,direction|measure_alignment|missing_in_croma|octave|voice,30,30,0
tune_009223.abc,CASCADE,321,duration|measure_alignment,34,34,0
tune_006299.abc,CASCADE,317,accidental|measure_alignment|missing_in_croma|octave|pitch|voice,34,34,0
tune_011134.abc,CASCADE,309,extra_in_croma|measure_alignment|missing_in_croma,82,82,0
tune_009324.abc,CASCADE,275,barline|duration|measure_alignment|missing_in_croma,19,19,0
tune_014819.abc,CASCADE,253,accidental|direction|measure_alignment|missing_in_croma|octave|pitch|voice,27,27,0
tune_005731.abc,CASCADE,235,accidental|duration|measure_alignment|missing_in_croma|octave|pitch|voice,25,25,0
tune_007488.abc,CASCADE,232,duration|measure_alignment|missing_in_croma,43,43,0
tune_014828.abc,CASCADE,229,accidental|direction|duration|measure_alignment|missing_in_croma|octave|pitch|voice,8,8,0
tune_014934.abc,CASCADE,218,accidental|duration|measure_alignment|missing_in_croma|octave|pitch|voice,12,12,0
tune_012323.abc,CASCADE,217,accidental|duration|extra_in_croma|measure_alignment|missing_in_croma|octave|pitch|voice,32,32,0
tune_012324.abc,CASCADE,217,accidental|duration|extra_in_croma|measure_alignment|missing_in_croma|octave|pitch|voice,32,32,0
tune_009832.abc,CASCADE,211,measure_alignment|missing_in_croma|pitch|voice,51,51,0
tune_003287.abc,CASCADE,203,duration|measure_alignment,18,18,0
tune_014656.abc,CASCADE,200,accidental|direction|duration|measure_alignment|missing_in_croma|pitch|voice,18,18,0
tune_006793.abc,CASCADE,197,duration|measure_alignment|missing_in_croma|voice,17,17,0
tune_006799.abc,CASCADE,197,duration|measure_alignment|missing_in_croma|voice,17,17,0
tune_000467.abc,CASCADE,195,duration|measure_alignment,24,24,0
tune_009872.abc,CASCADE,192,extra_in_croma|harmony|missing_in_croma,50,50,0
tune_004863.abc,CASCADE,191,duration|measure_alignment,16,16,0
tune_004883.abc,CASCADE,191,duration|measure_alignment,16,16,0
tune_003531.abc,CASCADE,184,direction|duration|measure_alignment|missing_in_croma,21,21,0
tune_000807.abc,CASCADE,173,duration|measure_alignment,17,17,0
tune_006084.abc,CASCADE,158,barline|direction|measure_alignment|missing_in_croma|slur|tie|voice,30,30,0
tune_012482.abc,CASCADE,156,accidental|direction|measure_alignment|missing_in_croma|octave|pitch|voice,18,18,0
tune_006750.abc,CASCADE,153,accidental|barline|duration|measure_alignment|tuplet,191,191,0
tune_009416.abc,CASCADE,139,duration|measure_alignment,16,16,0
tune_004433.abc,CASCADE,133,accidental|direction|measure_alignment|missing_in_croma|octave|pitch|voice,83,83,0
tune_014410.abc,CASCADE,133,duration|measure_alignment,16,16,0
tune_005353.abc,CASCADE,131,duration|measure_alignment,24,24,0
tune_004411.abc,CASCADE,128,barline|measure_alignment|missing_in_croma|voice,60,60,0
tune_006230.abc,CASCADE,128,measure_alignment,129,129,0
tune_008898.abc,CASCADE,121,duration|measure_alignment,12,12,0
tune_008900.abc,CASCADE,121,duration|measure_alignment,12,12,0
tune_008902.abc,CASCADE,121,duration|measure_alignment,12,12,0
tune_006707.abc,CASCADE,120,accidental|barline|measure_alignment|missing_in_croma,134,134,0
tune_003467.abc,CASCADE,119,duration|measure_alignment,11,11,0
tune_010374.abc,CASCADE,117,accidental|measure_alignment|missing_in_croma|octave|pitch|voice,18,18,0
tune_012819.abc,CASCADE,115,duration|measure_alignment|tie,18,18,0
tune_009542.abc,CASCADE,113,barline|duration|measure_alignment|missing_in_croma,74,74,0
tune_000399.abc,CASCADE,111,duration|measure_alignment,15,15,0
tune_003217.abc,CASCADE,106,direction|extra_in_croma|harmony|missing_in_croma,34,34,0
tune_005443.abc,CASCADE,106,duration|measure_alignment,50,50,0
tune_007421.abc,CASCADE,105,direction|measure_alignment|missing_in_croma|octave|pitch|voice,10,10,0
tune_010752.abc,CASCADE,105,duration|harmony|measure_alignment|missing_in_croma,16,16,0
tune_010754.abc,CASCADE,105,duration|harmony|measure_alignment|missing_in_croma,16,16,0
tune_003392.abc,CASCADE,104,duration|measure_alignment,12,12,0
tune_013498.abc,CASCADE,104,measure_alignment,156,156,0
tune_001050.abc,CASCADE,102,measure_alignment|missing_in_croma,148,148,0
tune_009954.abc,CASCADE,101,direction|measure_alignment|missing_in_croma|octave|voice,22,22,0
tune_006279.abc,CASCADE,96,direction|measure_alignment|missing_in_croma|octave|pitch|voice,10,10,0
tune_010744.abc,CASCADE,90,accidental|barline|direction|measure_alignment|missing_in_croma|octave|pitch|voice,19,19,0
tune_005365.abc,CASCADE,85,measure_alignment|missing_in_croma|voice,78,78,0
tune_013985.abc,CASCADE,84,direction|duration|measure_alignment|missing_in_croma|octave|pitch|tuplet|voice,16,16,0
tune_002703.abc,CASCADE,80,barline|duration|extra_in_croma|measure_alignment|missing_in_croma|voice,11,11,0
tune_013470.abc,CASCADE,79,extra_in_croma|measure_alignment|missing_in_croma,36,36,0
tune_003836.abc,CASCADE,78,accidental|barline|missing_in_croma,70,70,0
tune_001011.abc,CASCADE,76,measure_alignment,140,140,0
tune_004607.abc,CASCADE,76,duration|measure_alignment,25,25,0
tune_004608.abc,CASCADE,76,duration|measure_alignment,25,25,0
tune_003838.abc,CASCADE,75,accidental|barline|missing_in_croma,70,70,0
tune_003928.abc,CASCADE,75,barline|extra_in_croma|harmony|measure_alignment|missing_in_croma,41,41,0
tune_006651.abc,CASCADE,75,barline|duration|measure_alignment|missing_in_croma|octave|pitch|tie|voice,21,21,0
tune_006529.abc,CASCADE,74,accidental|direction|duration|measure_alignment|missing_in_croma|octave|pitch|voice,24,24,0
tune_008757.abc,CASCADE,74,accidental|measure_alignment|missing_in_croma|voice,110,110,0
tune_005569.abc,CASCADE,72,accidental|direction|duration|measure_alignment|missing_in_croma|octave|pitch|voice,16,16,0
tune_015294.abc,CASCADE,72,harmony|missing_in_croma,52,52,0
tune_015577.abc,CASCADE,71,harmony|missing_in_croma,44,44,0
tune_000466.abc,CASCADE,70,accidental|measure_alignment,144,144,0
tune_008050.abc,CASCADE,70,accidental|barline|duration|measure_alignment|missing_in_croma|octave|pitch|voice,27,27,0
tune_001517.abc,CASCADE,69,accidental|measure_alignment,100,100,0
tune_010970.abc,CASCADE,69,extra_in_croma|measure_alignment|missing_in_croma,64,64,0
tune_014496.abc,CASCADE,68,measure_alignment,89,89,0
tune_014497.abc,CASCADE,68,measure_alignment,89,89,0
tune_003733.abc,CASCADE,66,barline|duration|extra_in_croma|measure_alignment|missing_in_croma|voice,10,10,0
tune_006706.abc,CASCADE,66,accidental|measure_alignment,154,154,0
tune_004086.abc,CASCADE,65,accidental|barline|measure_alignment|missing_in_croma|pitch|voice,26,26,0
tune_004011.abc,CASCADE,64,barline|duration|measure_alignment|missing_in_croma|octave|pitch|voice,16,16,0
tune_008594.abc,CASCADE,64,accidental|direction|measure_alignment|missing_in_croma,68,68,0
tune_001384.abc,CASCADE,63,accidental|measure_alignment,128,128,0
tune_005773.abc,CASCADE,63,accidental|barline|direction|harmony|missing_in_croma,72,72,0
tune_009934.abc,CASCADE,63,accidental|barline|duration|measure_alignment|missing_in_croma|octave|pitch|voice,12,12,0
tune_010375.abc,CASCADE,62,accidental|barline|direction|measure_alignment|missing_in_croma|octave|pitch|voice,39,39,0
tune_003876.abc,CASCADE,61,accidental|harmony|missing_in_croma,40,40,0
tune_009444.abc,CASCADE,61,barline|duration|measure_alignment|missing_in_croma|octave|pitch|voice,8,8,0
tune_013002.abc,CASCADE,61,duration|harmony|measure_alignment|missing_in_croma,20,20,0
tune_007042.abc,CASCADE,60,barline|duration|measure_alignment|missing_in_croma|octave|pitch|voice,17,17,0
tune_013317.abc,CASCADE,60,barline|duration|measure_alignment|missing_in_croma|octave|pitch|voice,18,18,0
tune_006008.abc,CASCADE,58,extra_in_croma|harmony|measure_alignment|missing_in_croma,19,19,0
tune_009205.abc,CASCADE,58,duration|measure_alignment|missing_in_croma,40,40,0
tune_009207.abc,CASCADE,58,duration|measure_alignment|missing_in_croma,40,40,0
tune_012729.abc,CASCADE,55,barline|harmony|missing_in_croma,35,35,0
tune_013767.abc,CASCADE,55,duration|measure_alignment|missing_in_croma,44,44,0
tune_011866.abc,CASCADE,53,missing_in_croma|slur,80,80,0
tune_015171.abc,CASCADE,53,harmony|measure_alignment|missing_in_croma,45,45,0
tune_000988.abc,CASCADE,51,barline|measure_alignment|missing_in_croma,65,65,0
tune_003732.abc,CASCADE,51,accidental|direction|duration|measure_alignment|missing_in_croma|tuplet,17,17,0
tune_009791.abc,CASCADE,51,duration|measure_alignment,25,25,0
tune_005956.abc,CASCADE,49,duration|measure_alignment,56,56,0
tune_008541.abc,CASCADE,49,barline|measure_alignment|missing_in_croma,52,52,0
tune_010337.abc,CASCADE,49,duration|harmony|measure_alignment|missing_in_croma,33,33,0
tune_007969.abc,CASCADE,48,accidental|measure_alignment,48,48,0
tune_009285.abc,CASCADE,48,measure_alignment,60,60,0
tune_005459.abc,CASCADE,47,accidental|measure_alignment,47,47,0
tune_013187.abc,CASCADE,47,barline|harmony|missing_in_croma,86,86,0
tune_013188.abc,CASCADE,47,barline|harmony|missing_in_croma,86,86,0
tune_013189.abc,CASCADE,47,barline|harmony|missing_in_croma,86,86,0
tune_013190.abc,CASCADE,47,barline|harmony|missing_in_croma,86,86,0
tune_013191.abc,CASCADE,47,barline|harmony|missing_in_croma,86,86,0
tune_013194.abc,CASCADE,47,barline|harmony|missing_in_croma,86,86,0
tune_013195.abc,CASCADE,47,barline|harmony|missing_in_croma,86,86,0
tune_013196.abc,CASCADE,47,barline|harmony|missing_in_croma,86,86,0
tune_013197.abc,CASCADE,47,barline|harmony|missing_in_croma,86,86,0
tune_013198.abc,CASCADE,47,barline|harmony|missing_in_croma,86,86,0
tune_002413.abc,CASCADE,46,direction|missing_in_croma,26,26,0
tune_003873.abc,CASCADE,46,accidental|barline|harmony|missing_in_croma,40,40,0
tune_003874.abc,CASCADE,46,accidental|barline|harmony|missing_in_croma,40,40,0
tune_004779.abc,CASCADE,45,measure_alignment,61,61,0
tune_004780.abc,CASCADE,45,measure_alignment,61,61,0
tune_011333.abc,CASCADE,45,harmony|missing_in_croma,66,66,0
tune_007663.abc,CASCADE,44,measure_alignment,60,60,0
tune_007665.abc,CASCADE,44,measure_alignment,60,60,0
tune_007666.abc,CASCADE,44,measure_alignment,60,60,0
tune_009012.abc,CASCADE,44,barline|extra_in_croma|missing_in_croma,30,30,0
tune_009013.abc,CASCADE,44,barline|extra_in_croma|missing_in_croma,30,30,0
tune_010574.abc,CASCADE,44,accidental|harmony|measure_alignment|missing_in_croma,59,59,0
tune_011263.abc,CASCADE,44,direction|duration|measure_alignment|missing_in_croma|octave|pitch|voice,16,16,0
tune_005092.abc,CASCADE,43,harmony|missing_in_croma,42,42,0
tune_009544.abc,CASCADE,43,harmony|measure_alignment|missing_in_croma,32,32,0
tune_001366.abc,CASCADE,42,direction|extra_in_croma|measure_alignment|missing_in_croma|slur|voice,58,58,0
tune_001367.abc,CASCADE,42,direction|extra_in_croma|measure_alignment|missing_in_croma|slur|voice,58,58,0
tune_003871.abc,CASCADE,42,accidental|barline|harmony|missing_in_croma,39,39,0
tune_003872.abc,CASCADE,42,accidental|barline|harmony|missing_in_croma,39,39,0
tune_007395.abc,CASCADE,42,barline|measure_alignment|missing_in_croma|octave|voice,7,7,0
tune_012468.abc,CASCADE,42,accidental|barline|direction|duration|measure_alignment|missing_in_croma|octave|pitch|tuplet|voice,18,18,0
tune_003875.abc,CASCADE,41,accidental|harmony|missing_in_croma,40,40,0
tune_004717.abc,CASCADE,40,accidental|barline|harmony|missing_in_croma,73,73,0
tune_004970.abc,CASCADE,40,measure_alignment,41,41,0
tune_006445.abc,CASCADE,40,direction|extra_in_croma|harmony|missing_in_croma,41,41,0
tune_009548.abc,CASCADE,40,direction|measure_alignment|missing_in_croma,48,48,0
tune_012357.abc,CASCADE,40,duration|measure_alignment,35,35,0
tune_012782.abc,CASCADE,40,harmony|missing_in_croma,33,33,0
tune_013577.abc,CASCADE,40,extra_in_croma|lyric|missing_in_croma,220,220,0
tune_002873.abc,CASCADE,39,accidental|duration|measure_alignment,18,18,0
tune_007811.abc,CASCADE,39,direction|harmony|missing_in_croma,97,97,0
tune_012511.abc,CASCADE,39,barline|direction|harmony|missing_in_croma,46,46,0
tune_001417.abc,CASCADE,38,harmony|missing_in_croma,36,36,0
tune_010987.abc,CASCADE,38,accidental|duration|tuplet,1,1,0
tune_003705.abc,CASCADE,37,extra_in_croma|harmony|missing_in_croma,27,27,0
tune_009197.abc,CASCADE,37,measure_alignment,42,42,0
tune_011106.abc,CASCADE,37,barline|direction|extra_in_croma|measure_alignment|missing_in_croma|tie,31,31,0
tune_013200.abc,CASCADE,37,accidental|extra_in_croma|missing_in_croma|slur,270,270,0
tune_004340.abc,CASCADE,36,accidental|slur,18,18,0
tune_007424.abc,CASCADE,36,barline|harmony|missing_in_croma,36,36,0
tune_007425.abc,CASCADE,36,barline|harmony|missing_in_croma,36,36,0
tune_008765.abc,CASCADE,36,accidental|direction|extra_in_croma|tuplet,60,60,0
tune_003375.abc,CASCADE,35,measure_alignment,36,36,0
tune_009177.abc,CASCADE,35,measure_alignment|missing_in_croma,47,47,0
tune_011875.abc,CASCADE,35,accidental|measure_alignment,62,62,0
tune_012326.abc,CASCADE,35,measure_alignment,36,36,0
tune_003878.abc,CASCADE,34,measure_alignment,58,58,0
tune_003879.abc,CASCADE,34,measure_alignment,58,58,0
tune_005140.abc,CASCADE,34,measure_alignment,50,50,0
tune_008649.abc,CASCADE,34,barline|harmony|missing_in_croma,54,54,0
tune_008650.abc,CASCADE,34,barline|harmony|missing_in_croma,54,54,0
tune_014563.abc,CASCADE,34,barline|harmony|missing_in_croma,17,17,0
tune_005714.abc,CASCADE,33,measure_alignment,34,34,0
tune_008696.abc,CASCADE,33,measure_alignment,61,61,0
tune_008697.abc,CASCADE,33,measure_alignment,61,61,0
tune_015256.abc,CASCADE,33,duration|harmony|measure_alignment|missing_in_croma,22,22,0
tune_015644.abc,CASCADE,33,direction|extra_in_croma|harmony|missing_in_croma,19,19,0
tune_006754.abc,CASCADE,32,accidental|duration|measure_alignment|tuplet,40,40,0
tune_008465.abc,CASCADE,32,extra_in_croma|harmony|missing_in_croma,20,20,0
tune_009512.abc,CASCADE,32,harmony|missing_in_croma,36,36,0
tune_010982.abc,CASCADE,32,measure_alignment,33,33,0
tune_011166.abc,CASCADE,32,harmony|missing_in_croma,33,33,0
tune_013571.abc,CASCADE,32,measure_alignment,100,100,0
tune_003333.abc,CASCADE,31,barline|harmony|missing_in_croma,50,50,0
tune_005238.abc,CASCADE,31,accidental|barline|measure_alignment|missing_in_croma,109,109,0
tune_006604.abc,CASCADE,31,extra_in_croma|harmony|missing_in_croma,32,32,0
tune_009847.abc,CASCADE,31,extra_in_croma|harmony|missing_in_croma,33,33,0
tune_005239.abc,CASCADE,30,accidental|barline|measure_alignment|missing_in_croma,109,109,0
tune_011938.abc,CASCADE,30,missing_in_croma|slur,69,69,0
tune_001046.abc,CASCADE,29,extra_in_croma|measure_alignment|missing_in_croma|tuplet|voice,26,26,0
tune_007659.abc,CASCADE,29,barline|harmony|missing_in_croma,53,53,0
tune_007660.abc,CASCADE,29,barline|harmony|missing_in_croma,53,53,0
tune_007661.abc,CASCADE,29,barline|harmony|missing_in_croma,53,53,0
tune_007662.abc,CASCADE,29,barline|harmony|missing_in_croma,53,53,0
tune_010034.abc,CASCADE,29,direction|extra_in_croma,36,36,0
tune_010036.abc,CASCADE,29,direction|extra_in_croma,36,36,0
tune_015120.abc,CASCADE,29,harmony|missing_in_croma,32,32,0
tune_015121.abc,CASCADE,29,harmony|missing_in_croma,32,32,0
tune_015679.abc,CASCADE,29,extra_in_croma|harmony|missing_in_croma,16,16,0
tune_005717.abc,CASCADE,28,measure_alignment|missing_in_croma,25,25,0
tune_009696.abc,CASCADE,28,harmony|missing_in_croma,80,80,0
tune_010674.abc,CASCADE,28,barline|direction|harmony|missing_in_croma,19,19,0
tune_011528.abc,CASCADE,28,measure_alignment,51,51,0
tune_004840.abc,CASCADE,27,measure_alignment,41,41,0
tune_006717.abc,CASCADE,27,direction|measure_alignment|missing_in_croma|voice,18,18,0
tune_007802.abc,CASCADE,27,accidental|measure_alignment,80,80,0
tune_008389.abc,CASCADE,27,direction|measure_alignment|missing_in_croma,38,38,0
tune_008415.abc,CASCADE,27,direction|measure_alignment|missing_in_croma,45,45,0
tune_009121.abc,CASCADE,27,barline|extra_in_croma|harmony|missing_in_croma,20,20,0
tune_013008.abc,CASCADE,27,harmony|missing_in_croma,18,18,0
tune_013217.abc,CASCADE,27,harmony|missing_in_croma,18,18,0
tune_000025.abc,CASCADE,26,harmony|missing_in_croma,21,21,0
tune_000026.abc,CASCADE,26,harmony|missing_in_croma,21,21,0
tune_000027.abc,CASCADE,26,harmony|missing_in_croma,21,21,0
tune_000778.abc,CASCADE,26,harmony|missing_in_croma,21,21,0
